order_id,order_date,year,month,category,sub_category,product_name,region,state,city,sales
CA-2017-158694,2017-11-10,2017,11,"Office Supplies",Paper,"Xerox 1933",West,California,"Los Angeles",61.40
CA-2017-158694,2017-11-10,2017,11,Furniture,Furnishings,"Howard Miller 11-1/2" Diameter Ridgewood Wall Clock",West,California,"Los Angeles",467.46
CA-2017-158694,2017-11-10,2017,11,"Office Supplies",Appliances,"Belkin F9S820V06 8 Outlet Surge",West,California,"Los Angeles",129.92
CA-2017-158694,2017-11-10,2017,11,"Office Supplies",Paper,"Embossed Ink Jet Note Cards",West,California,"Los Angeles",67.71
CA-2017-140634,2017-10-03,2017,10,"Office Supplies",Envelopes,"Staple envelope",Central,Texas,Houston,15.65
CA-2015-102869,2015-09-09,2015,9,Technology,Phones,"Polycom SoundPoint IP 450 VoIP phone",East,Pennsylvania,Philadelphia,135.52
CA-2015-102869,2015-09-09,2015,9,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",East,Pennsylvania,Philadelphia,17.47
CA-2015-102869,2015-09-09,2015,9,Technology,Accessories,"Rosewill 107 Normal Keys USB Wired Standard Keyboard",East,Pennsylvania,Philadelphia,64.70
CA-2015-102869,2015-09-09,2015,9,"Office Supplies",Paper,"Xerox 210",East,Pennsylvania,Philadelphia,15.55
CA-2018-158561,2018-11-11,2018,11,"Office Supplies",Appliances,"Hoover Upright Vacuum With Dirt Cup",South,Florida,"Fort Lauderdale",1158.12
CA-2018-110842,2018-11-11,2018,11,"Office Supplies",Binders,"Ibico Plastic Spiral Binding Combs",West,California,"Los Angeles",121.60
CA-2018-110842,2018-11-11,2018,11,"Office Supplies",Paper,"Xerox 201",West,California,"Los Angeles",19.44
CA-2018-110842,2018-11-11,2018,11,"Office Supplies",Appliances,"Belkin 6 Outlet Metallic Surge Strip",West,California,"Los Angeles",10.89
CA-2018-101245,2018-11-27,2018,11,Technology,Accessories,"Enermax Briskie RF Wireless Keyboard and Mouse Combo",West,California,"San Francisco",166.16
CA-2018-101245,2018-11-27,2018,11,"Office Supplies",Paper,"Tops White Computer Printout Paper",West,California,"San Francisco",244.55
CA-2018-133207,2018-11-27,2018,11,Technology,Phones,"Griffin GC17055 Auxiliary Audio Cable",West,California,"Los Angeles",57.57
CA-2018-131233,2018-04-14,2018,4,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",East,"New York","New York City",242.35
CA-2018-131233,2018-04-14,2018,4,"Office Supplies",Binders,"Avery Non-Stick Binders",East,"New York","New York City",10.78
CA-2016-125423,2016-12-13,2016,12,"Office Supplies",Labels,"Avery 513",West,California,"Los Angeles",9.96
US-2018-110604,2018-05-15,2018,5,Furniture,Chairs,"SAFCO Arco Folding Chair",West,Washington,Seattle,220.96
US-2018-110604,2018-05-15,2018,5,Furniture,Chairs,"SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair",West,Washington,Seattle,42.62
US-2018-110604,2018-05-15,2018,5,Furniture,Furnishings,"24-Hour Round Wall Clock",West,Washington,Seattle,39.96
CA-2016-168760,2016-09-22,2016,9,"Office Supplies",Appliances,"Kensington 6 Outlet Guardian Standard Surge Protector",West,California,"Los Angeles",61.44
US-2018-141509,2018-09-29,2018,9,"Office Supplies",Art,"Newell 334",West,California,"Los Angeles",99.20
CA-2016-146829,2016-03-10,2016,3,"Office Supplies",Binders,"Acco Suede Grain Vinyl Round Ring Binder",Central,Texas,Houston,1.11
CA-2016-105361,2016-03-29,2016,3,"Office Supplies",Paper,"Ampad Gold Fibre Wirebound Steno Books, 6" x 9", Gregg Ruled",East,"New York","New York City",17.64
CA-2016-121272,2016-03-29,2016,3,"Office Supplies",Appliances,"Acco 6 Outlet Guardian Premium Plus Surge Suppressor",West,Washington,Seattle,73.28
CA-2017-110023,2017-09-09,2017,9,"Office Supplies",Binders,"Cardinal EasyOpen D-Ring Binders",East,"New York","New York City",14.62
US-2017-102141,2017-08-26,2017,8,"Office Supplies",Binders,"Deluxe Heavy-Duty Vinyl Round Ring Binder",East,"New York","New York City",146.69
CA-2017-132094,2017-08-26,2017,8,Technology,Accessories,"Logitech Trackman Marble Mouse",East,Pennsylvania,Philadelphia,47.98
CA-2017-132094,2017-08-26,2017,8,"Office Supplies",Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",East,Pennsylvania,Philadelphia,5.47
CA-2017-148201,2017-08-26,2017,8,"Office Supplies",Paper,"Xerox 1931",West,Washington,Seattle,6.48
CA-2016-162537,2016-10-28,2016,10,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings",South,Kentucky,Henderson,33.11
CA-2016-162537,2016-10-28,2016,10,Furniture,Furnishings,"Magna Visual Magnetic Picture Hangers",South,Kentucky,Henderson,24.10
CA-2016-162537,2016-10-28,2016,10,"Office Supplies",Storage,"Portable Personal File Box",South,Kentucky,Henderson,36.63
CA-2016-162537,2016-10-28,2016,10,"Office Supplies",Envelopes,"Laser & Ink Jet Business Envelopes",South,Kentucky,Henderson,10.67
CA-2017-147683,2017-11-13,2017,11,Furniture,Furnishings,"Howard Miller 13-3/4" Diameter Brushed Chrome Round Wall Clock",West,Washington,Seattle,19.54
CA-2016-124891,2016-07-31,2016,7,"Office Supplies",Paper,"Xerox 212",East,"New York","New York City",19.44
CA-2016-124891,2016-07-31,2016,7,Furniture,Tables,"Bevis Round Bullnose 29" High Table Top",East,"New York","New York City",1090.78
CA-2016-124891,2016-07-31,2016,7,Technology,Accessories,"Plantronics CS510 - Over-the-Head monaural Wireless Headset System",East,"New York","New York City",2309.65
CA-2018-121741,2018-12-26,2018,12,"Office Supplies",Storage,"Tennsco Single-Tier Lockers",Central,Nebraska,Fremont,750.68
CA-2018-168942,2018-08-01,2018,8,"Office Supplies",Storage,"Fellowes Mobile File Cart, Black",West,California,"San Francisco",186.54
US-2016-126214,2016-12-21,2016,12,Technology,Accessories,"Enermax Acrylux Wireless Keyboard",West,Washington,Seattle,99.60
US-2016-126214,2016-12-21,2016,12,Furniture,Tables,"Bevis 36 x 72 Conference Tables",West,Washington,Seattle,1618.37
CA-2016-127418,2016-06-13,2016,6,"Office Supplies",Binders,"Aluminum Screw Posts",West,California,"Los Angeles",36.62
CA-2018-112431,2018-10-12,2018,10,"Office Supplies",Art,"Newell 343",West,California,"Los Angeles",5.88
CA-2018-112431,2018-10-12,2018,10,Technology,Accessories,"SanDisk Cruzer 64 GB USB Flash Drive",West,California,"Los Angeles",435.84
CA-2018-143798,2018-12-10,2018,12,Furniture,Furnishings,"Electrix Halogen Magnifier Lamp",East,Pennsylvania,Philadelphia,310.88
CA-2018-143798,2018-12-10,2018,12,"Office Supplies",Paper,"Xerox 210",East,Pennsylvania,Philadelphia,10.37
US-2018-140907,2018-12-10,2018,12,"Office Supplies",Art,"Col-Erase Pencils with Erasers",West,Washington,Seattle,18.24
US-2018-140907,2018-12-10,2018,12,"Office Supplies",Storage,"Fellowes Bankers Box Staxonsteel Drawer File/Stacking System",West,Washington,Seattle,324.90
US-2018-140907,2018-12-10,2018,12,Technology,Accessories,"Logitech Desktop MK120 Mouse and keyboard Combo",West,Washington,Seattle,49.08
CA-2018-158967,2018-12-10,2018,12,Furniture,Furnishings,"Staple-based wall hangings",South,Florida,"Fort Lauderdale",19.10
US-2017-163881,2017-11-24,2017,11,Technology,Accessories,"Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning",West,California,"Los Angeles",559.92
US-2017-163881,2017-11-24,2017,11,Furniture,Chairs,"Global Leather Executive Chair",West,California,"Los Angeles",1684.75
US-2017-163881,2017-11-24,2017,11,Technology,Accessories,"Plantronics CS510 - Over-the-Head monaural Wireless Headset System",West,California,"Los Angeles",659.90
US-2016-125374,2016-03-23,2016,3,Furniture,Chairs,"Global Deluxe Steno Chair",Central,Texas,Houston,107.77
CA-2016-138219,2016-03-23,2016,3,"Office Supplies",Paper,"REDIFORM Incoming/Outgoing Call Register, 11" X 8 1/2", 100 Messages",West,California,"Los Angeles",33.36
CA-2016-142734,2016-04-16,2016,4,Furniture,Chairs,"Novimex Turbo Task Chair",East,"New York","New York City",127.76
CA-2017-139157,2017-10-01,2017,10,Furniture,Tables,"Chromcraft Bull-Nose Wood 48" x 96" Rectangular Conference Tables",East,"New York","New York City",330.59
CA-2018-101574,2018-09-28,2018,9,Furniture,Furnishings,"Longer-Life Soft White Bulbs",West,California,"Los Angeles",9.24
CA-2016-139248,2016-07-25,2016,7,Technology,Phones,"Motorola L703CM",West,California,"Los Angeles",623.96
CA-2018-121853,2018-09-23,2018,9,"Office Supplies",Binders,"Ibico Plastic Spiral Binding Combs",West,California,"Los Angeles",72.96
CA-2018-121853,2018-09-23,2018,9,Furniture,Chairs,"GuestStacker Chair with Chrome Finish Legs",West,California,"Los Angeles",594.82
CA-2018-121853,2018-09-23,2018,9,"Office Supplies",Paper,"Xerox 1909",West,California,"Los Angeles",211.04
CA-2017-105459,2017-08-12,2017,8,"Office Supplies",Storage,"Tennsco 6- and 18-Compartment Lockers",East,"New York","New York City",1591.02
CA-2017-105459,2017-08-12,2017,8,Furniture,Tables,"Chromcraft Round Conference Tables",East,"New York","New York City",209.15
CA-2016-168634,2016-12-06,2016,12,"Office Supplies",Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",West,California,"San Francisco",7.78
CA-2015-159338,2015-06-25,2015,6,Furniture,Tables,"Hon 4060 Series Tables",West,California,"Los Angeles",447.84
CA-2017-155747,2017-06-14,2017,6,Furniture,Tables,"Global Adaptabilities Conference Tables",East,Pennsylvania,Philadelphia,337.18
CA-2017-132304,2017-06-14,2017,6,Furniture,Tables,"Hon Non-Folding Utility Tables",West,Washington,Seattle,1115.17
US-2017-108497,2017-06-14,2017,6,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",West,California,"Los Angeles",599.17
US-2017-111290,2017-07-22,2017,7,"Office Supplies",Paper,"Xerox 192",Central,Michigan,Westland,32.40
US-2017-111290,2017-07-22,2017,7,"Office Supplies",Art,"Avery Hi-Liter Smear-Safe Highlighters",Central,Michigan,Westland,29.20
US-2017-111290,2017-07-22,2017,7,"Office Supplies",Storage,"Fellowes Staxonsteel Drawer Files",Central,Michigan,Westland,965.85
US-2017-111290,2017-07-22,2017,7,Technology,Accessories,"Plantronics Audio 995 Wireless Stereo Headset",Central,Michigan,Westland,109.95
CA-2016-159863,2016-09-04,2016,9,Technology,Accessories,"Sony Micro Vault Click 16 GB USB 2.0 Flash Drive",Central,Texas,Houston,134.38
CA-2016-113523,2016-09-04,2016,9,"Office Supplies",Binders,"Avery Heavy-Duty EZD View Binder with Locking Rings",East,Pennsylvania,Philadelphia,7.66
CA-2015-167927,2015-01-20,2015,1,"Office Supplies",Binders,"Storex Dura Pro Binders",Central,Michigan,Westland,29.70
CA-2015-167927,2015-01-20,2015,1,Furniture,Furnishings,"Ultra Door Push Plate",Central,Michigan,Westland,14.73
CA-2015-167927,2015-01-20,2015,1,"Office Supplies",Art,"Panasonic KP-4ABK Battery-Operated Pencil Sharpener",Central,Michigan,Westland,43.92
CA-2015-167927,2015-01-20,2015,1,"Office Supplies",Storage,"Fellowes Bases and Tops For Staxonsteel/High-Stak Systems",Central,Michigan,Westland,66.58
CA-2015-167927,2015-01-20,2015,1,"Office Supplies",Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Central,Michigan,Westland,247.72
CA-2015-167927,2015-01-20,2015,1,"Office Supplies",Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2" x 11", Executive Red",Central,Michigan,Westland,19.05
CA-2015-167927,2015-01-20,2015,1,Furniture,Furnishings,"Eldon ClusterMat Chair Mat with Cordless Antistatic Protection",Central,Michigan,Westland,272.94
CA-2015-167927,2015-01-20,2015,1,"Office Supplies",Storage,"Eldon Fold 'N Roll Cart System",Central,Michigan,Westland,13.98
CA-2015-148614,2015-01-20,2015,1,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",West,California,"Los Angeles",19.30
CA-2015-148614,2015-01-20,2015,1,"Office Supplies",Paper,"Wirebound Service Call Books, 5 1/2" x 4"",West,California,"Los Angeles",19.36
CA-2017-163594,2017-04-12,2017,4,"Office Supplies",Binders,"Aluminum Screw Posts",West,California,"Los Angeles",36.62
CA-2017-163594,2017-04-12,2017,4,Furniture,Chairs,"Global Geo Office Task Chair, Gray",West,California,"Los Angeles",194.35
CA-2017-163594,2017-04-12,2017,4,"Office Supplies",Paper,"Xerox 206",West,California,"Los Angeles",19.44
CA-2017-142398,2017-04-12,2017,4,"Office Supplies",Binders,"JM Magazine Binder",West,California,"Los Angeles",13.21
CA-2017-142398,2017-04-12,2017,4,Furniture,Chairs,"Hon Comfortask Task/Swivel Chairs",West,California,"Los Angeles",638.29
US-2016-160857,2016-05-08,2016,5,"Office Supplies",Paper,"Xerox 204",East,"New York","New York City",19.44
US-2016-160857,2016-05-08,2016,5,Technology,Copiers,"Sharp AL-1530CS Digital Copier",East,"New York","New York City",2799.94
US-2016-160857,2016-05-08,2016,5,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",East,"New York","New York City",127.76
US-2016-160857,2016-05-08,2016,5,"Office Supplies",Supplies,"Compact Automatic Electric Letter Opener",East,"New York","New York City",357.93
US-2016-160857,2016-05-08,2016,5,Furniture,Furnishings,"DAX Black Cherry Wood-Tone Poster Frame",East,"New York","New York City",79.44
CA-2017-156139,2017-12-31,2017,12,"Office Supplies",Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2" x 11"",West,California,"San Francisco",38.38
US-2015-109036,2015-12-20,2015,12,"Office Supplies",Labels,"Avery 489",West,Washington,Seattle,31.05
CA-2017-149314,2017-07-02,2017,7,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs",West,California,"Los Angeles",195.18
CA-2015-136336,2015-04-21,2015,4,"Office Supplies",Storage,"SAFCO Commercial Wire Shelving, Black",South,Kentucky,Henderson,828.84
CA-2015-120243,2015-12-27,2015,12,"Office Supplies",Labels,"Staple-on labels",West,California,"Los Angeles",11.56
CA-2015-165393,2015-12-27,2015,12,"Office Supplies",Binders,"GBC Standard Therm-A-Bind Covers",Central,Texas,"Fort Worth",4.98
CA-2018-149076,2018-01-14,2018,1,"Office Supplies",Paper,"Xerox 19",West,California,"Los Angeles",154.90
CA-2018-117212,2018-02-26,2018,2,"Office Supplies",Paper,"Xerox 1924",West,California,"Los Angeles",23.12
CA-2018-117212,2018-02-26,2018,2,"Office Supplies",Paper,"Xerox 1881",West,California,"Los Angeles",223.92
CA-2018-117212,2018-02-26,2018,2,Furniture,Chairs,"GuestStacker Chair with Chrome Finish Legs",West,California,"Los Angeles",892.22
CA-2018-117212,2018-02-26,2018,2,Technology,Phones,"Toshiba IPT2010-SD IP Telephone",West,California,"Los Angeles",889.54
CA-2018-117212,2018-02-26,2018,2,"Office Supplies",Appliances,"Kensington 6 Outlet Guardian Standard Surge Protector",West,California,"Los Angeles",81.92
CA-2017-102561,2017-07-18,2017,7,"Office Supplies",Paper,"Xerox 196",East,Pennsylvania,Philadelphia,18.50
CA-2017-102561,2017-07-18,2017,7,"Office Supplies",Storage,"Steel Personal Filing/Posting Tote",East,Pennsylvania,Philadelphia,284.08
CA-2017-102561,2017-07-18,2017,7,"Office Supplies",Art,"Newell 326",East,Pennsylvania,Philadelphia,11.26
US-2018-146213,2018-09-09,2018,9,Technology,Accessories,"Microsoft Wireless Mobile Mouse 4000",West,California,"Los Angeles",159.96
CA-2018-100825,2018-09-09,2018,9,"Office Supplies",Storage,"Fellowes Bases and Tops For Staxonsteel/High-Stak Systems",West,California,"Los Angeles",99.87
CA-2017-126004,2017-12-04,2017,12,"Office Supplies",Storage,"Fellowes Econo/Stor Drawers",East,"New York","New York City",193.86
CA-2017-126004,2017-12-04,2017,12,"Office Supplies",Storage,"Carina Media Storage Towers in Natural & Black",East,"New York","New York City",182.94
CA-2017-126004,2017-12-04,2017,12,"Office Supplies",Paper,"Easy-staple paper",East,"New York","New York City",40.56
CA-2017-126004,2017-12-04,2017,12,"Office Supplies",Binders,"Peel & Stick Add-On Corner Pockets",East,"New York","New York City",1.73
CA-2017-126004,2017-12-04,2017,12,Technology,Accessories,"Enermax Aurora Lite Keyboard",East,"New York","New York City",78.15
CA-2017-126004,2017-12-04,2017,12,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52" x 58", Clear",East,"New York","New York City",113.79
CA-2017-112060,2017-12-04,2017,12,"Office Supplies",Paper,"Xerox 1915",West,California,"San Francisco",104.85
CA-2018-130967,2018-03-10,2018,3,Technology,Phones,"Nokia Lumia 521 (T-Mobile)",East,Pennsylvania,Philadelphia,53.98
CA-2018-140494,2018-03-10,2018,3,Technology,Accessories,"Maxell LTO Ultrium - 800 GB",West,California,"San Francisco",111.96
CA-2017-123526,2017-12-24,2017,12,"Office Supplies",Paper,"Xerox 1898",West,Washington,Seattle,33.40
CA-2018-106824,2018-07-07,2018,7,"Office Supplies",Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",West,California,"Los Angeles",5.94
CA-2017-119186,2017-05-26,2017,5,Technology,Accessories,"Logitech G13 Programmable Gameboard with LCD Display",Central,Texas,"Fort Worth",63.99
CA-2017-119186,2017-05-26,2017,5,"Office Supplies",Paper,"Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright)",Central,Texas,"Fort Worth",14.35
CA-2017-119186,2017-05-26,2017,5,Furniture,Chairs,"Office Star Flex Back Scooter Chair with White Frame",Central,Texas,"Fort Worth",388.43
CA-2017-119186,2017-05-26,2017,5,"Office Supplies",Paper,"Xerox 212",Central,Texas,"Fort Worth",10.37
CA-2017-146836,2017-05-02,2017,5,"Office Supplies",Binders,"Poly Designer Cover & Back",East,"New York","New York City",45.58
CA-2017-146836,2017-05-02,2017,5,"Office Supplies",Storage,"Super Decoflex Portable Personal File",East,"New York","New York City",44.94
US-2017-132577,2017-11-22,2017,11,"Office Supplies",Binders,"Accohide Poly Flexible Ring Binders",Central,Texas,Houston,4.49
US-2017-132577,2017-11-22,2017,11,"Office Supplies",Labels,"Avery 494",Central,Texas,Houston,2.09
US-2017-132577,2017-11-22,2017,11,Technology,Accessories,"KeyTronic KT800P2 - Keyboard - Black",Central,Texas,Houston,24.03
US-2017-132577,2017-11-22,2017,11,"Office Supplies",Art,"Newell 348",Central,Texas,Houston,23.62
US-2017-132577,2017-11-22,2017,11,"Office Supplies",Binders,"Wilson Jones Impact Binders",Central,Texas,Houston,6.22
CA-2016-141768,2016-05-25,2016,5,Furniture,Furnishings,"Ultra Door Push Plate",West,California,"San Francisco",14.73
CA-2017-132829,2017-12-23,2017,12,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Central,Texas,Houston,2.33
CA-2017-132829,2017-12-23,2017,12,Technology,Phones,"Cisco SPA112 2 Port Phone Adapter",Central,Texas,Houston,131.88
CA-2017-132829,2017-12-23,2017,12,Technology,Phones,"Cisco SPA 502G IP Phone",Central,Texas,Houston,287.88
CA-2017-132829,2017-12-23,2017,12,"Office Supplies",Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",Central,Texas,Houston,45.36
CA-2017-132829,2017-12-23,2017,12,Technology,Phones,"Wireless Extenders zBoost YX545 SOHO Signal Booster",Central,Texas,Houston,453.58
CA-2017-135776,2017-12-23,2017,12,"Office Supplies",Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",West,Washington,Seattle,1117.92
CA-2017-135776,2017-12-23,2017,12,"Office Supplies",Envelopes,"Staple envelope",West,Washington,Seattle,61.96
CA-2017-135776,2017-12-23,2017,12,"Office Supplies",Paper,"Xerox 1911",West,Washington,Seattle,47.90
CA-2017-135776,2017-12-23,2017,12,"Office Supplies",Storage,"SAFCO Boltless Steel Shelving",West,Washington,Seattle,227.28
CA-2017-135776,2017-12-23,2017,12,"Office Supplies",Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",West,Washington,Seattle,4.20
CA-2017-135776,2017-12-23,2017,12,"Office Supplies",Paper,"Computer Printout Paper with Letter-Trim Perforations",West,Washington,Seattle,37.94
CA-2017-135776,2017-12-23,2017,12,"Office Supplies",Art,"Newell 317",West,Washington,Seattle,8.82
CA-2016-135489,2016-09-19,2016,9,Technology,Phones,"PureGear Roll-On Screen Protector",East,"New York","New York City",279.86
CA-2018-121503,2018-07-03,2018,7,Technology,Machines,"Hewlett-Packard Deskjet 5550 Printer",Central,Texas,Houston,597.13
CA-2018-121503,2018-07-03,2018,7,"Office Supplies",Paper,"Xerox 1891",Central,Texas,Houston,273.90
CA-2017-100944,2017-09-24,2017,9,Furniture,Chairs,"Hon Olson Stacker Stools",West,California,"Los Angeles",563.24
CA-2017-100944,2017-09-24,2017,9,"Office Supplies",Envelopes,"Tyvek Interoffice Envelopes, 9 1/2" x 12 1/2", 100/Box",West,California,"Los Angeles",304.90
CA-2018-141873,2018-10-09,2018,10,"Office Supplies",Binders,"Durable Pressboard Binders",East,"New York","New York City",18.24
CA-2018-141873,2018-10-09,2018,10,"Office Supplies",Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",East,"New York","New York City",18.98
CA-2018-141873,2018-10-09,2018,10,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",East,"New York","New York City",314.35
CA-2018-141873,2018-10-09,2018,10,"Office Supplies",Binders,"Pressboard Data Binders by Wilson Jones",East,"New York","New York City",12.82
US-2018-115595,2018-10-09,2018,10,"Office Supplies",Paper,"Wirebound Message Books, 2 7/8" x 5", 3 Forms per Page",West,California,"Los Angeles",35.20
CA-2018-100237,2018-10-15,2018,10,"Office Supplies",Art,"Avery Hi-Liter Smear-Safe Highlighters",West,Utah,Orem,11.68
CA-2017-142762,2017-05-23,2017,5,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",West,California,"San Francisco",37.05
CA-2015-121664,2015-05-06,2015,5,"Office Supplies",Binders,"Wilson Jones Legal Size Ring Binders",West,California,"Los Angeles",140.74
CA-2017-133144,2017-05-16,2017,5,"Office Supplies",Paper,"Xerox 196",West,California,"Los Angeles",17.34
CA-2018-118668,2018-01-02,2018,1,Technology,Accessories,"Kensington K72356US Mouse-in-a-Box USB Desktop Mouse",West,California,"Los Angeles",16.59
US-2015-148838,2015-03-17,2015,3,"Office Supplies",Paper,"Xerox 1918",East,"New York","New York City",155.04
US-2015-148838,2015-03-17,2015,3,"Office Supplies",Paper,"Xerox 1926",East,"New York","New York City",34.86
US-2015-148838,2015-03-17,2015,3,Furniture,Tables,"Hon 30" x 60" Table with Locking Drawer",East,"New York","New York City",613.91
US-2015-148838,2015-03-17,2015,3,Furniture,Tables,"Balt Solid Wood Round Tables",East,"New York","New York City",1071.58
US-2015-148838,2015-03-17,2015,3,Furniture,Tables,"Bretford Rectangular Conference Table Tops",East,"New York","New York City",1579.75
CA-2015-157882,2015-10-03,2015,10,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",West,California,"Los Angeles",122.35
CA-2015-157882,2015-10-03,2015,10,Furniture,Tables,"Bevis Round Conference Room Tables and Bases",West,California,"Los Angeles",143.43
CA-2017-131380,2017-03-28,2017,3,"Office Supplies",Paper,"Xerox 1983",West,California,"Los Angeles",5.98
CA-2017-131380,2017-03-28,2017,3,"Office Supplies",Storage,"Rogers Deluxe File Chest",West,California,"Los Angeles",87.92
CA-2018-133067,2018-05-04,2018,5,"Office Supplies",Binders,"Avery 3 1/2" Diskette Storage Pages, 10/Pack",East,Pennsylvania,Philadelphia,9.40
CA-2018-133067,2018-05-04,2018,5,"Office Supplies",Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2" x 8 1/2"",East,Pennsylvania,Philadelphia,2.20
CA-2018-162978,2018-05-04,2018,5,Furniture,Tables,"Bretford Rectangular Conference Table Tops",West,California,"San Francisco",300.90
CA-2018-162978,2018-05-04,2018,5,"Office Supplies",Paper,"Things To Do Today Pad",West,California,"San Francisco",17.61
CA-2018-162978,2018-05-04,2018,5,Technology,Phones,"Motorola L804",West,California,"San Francisco",183.96
CA-2017-126165,2017-05-05,2017,5,Furniture,Tables,"Hon 61000 Series Interactive Training Tables",West,California,"San Francisco",71.09
CA-2018-160045,2018-04-26,2018,4,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",Central,Texas,"Fort Worth",1.99
US-2015-151925,2015-09-26,2015,9,Furniture,Chairs,"Leather Task Chair, Black",West,California,"Los Angeles",145.57
CA-2015-144974,2015-09-26,2015,9,"Office Supplies",Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",East,Pennsylvania,Philadelphia,41.38
CA-2015-144974,2015-09-26,2015,9,Furniture,Furnishings,"DAX Black Cherry Wood-Tone Poster Frame",East,Pennsylvania,Philadelphia,21.18
CA-2015-144974,2015-09-26,2015,9,"Office Supplies",Binders,"Avery Durable Slant Ring Binders, No Labels",East,Pennsylvania,Philadelphia,5.97
CA-2018-104640,2018-11-10,2018,11,Technology,Phones,"Samsung Galaxy Note 2",East,"New York","New York City",430.88
CA-2018-104640,2018-11-10,2018,11,"Office Supplies",Binders,"Fellowes PB300 Plastic Comb Binding Machine",East,"New York","New York City",931.18
US-2017-115819,2017-04-19,2017,4,"Office Supplies",Binders,"Avery Binder Labels",West,California,"Los Angeles",9.34
US-2017-115819,2017-04-19,2017,4,"Office Supplies",Paper,"Xerox 1916",West,California,"Los Angeles",22.72
US-2017-115819,2017-04-19,2017,4,"Office Supplies",Binders,"Angle-D Binders with Locking Rings, Label Holders",West,California,"Los Angeles",5.84
US-2017-115819,2017-04-19,2017,4,"Office Supplies",Art,"Panasonic KP-4ABK Battery-Operated Pencil Sharpener",West,California,"Los Angeles",73.20
US-2017-115819,2017-04-19,2017,4,"Office Supplies",Art,"Newell 307",West,California,"Los Angeles",5.46
US-2017-115819,2017-04-19,2017,4,Technology,Phones,"PowerGen Dual USB Car Charger",West,California,"Los Angeles",39.96
CA-2017-130407,2017-09-02,2017,9,Furniture,Furnishings,"Telescoping Adjustable Floor Lamp",East,"New York","New York City",39.98
CA-2017-130407,2017-09-02,2017,9,"Office Supplies",Art,"Panasonic KP-150 Electric Pencil Sharpener",East,"New York","New York City",75.48
CA-2017-116540,2017-09-02,2017,9,"Office Supplies",Binders,"ACCOHIDE 3-Ring Binder, Blue, 1"",Central,Wisconsin,Madison,8.26
CA-2017-116540,2017-09-02,2017,9,"Office Supplies",Fasteners,"Colored Push Pins",Central,Wisconsin,Madison,1.81
CA-2017-126732,2017-09-02,2017,9,"Office Supplies",Binders,"SpineVue Locking Slant-D Ring Binders by Cardinal",West,California,"Los Angeles",7.31
CA-2017-126732,2017-09-02,2017,9,Furniture,Tables,"Chromcraft Rectangular Conference Tables",West,California,"Los Angeles",568.73
CA-2017-126732,2017-09-02,2017,9,"Office Supplies",Art,"Blackstonian Pencils",West,California,"Los Angeles",18.69
CA-2017-126732,2017-09-02,2017,9,Technology,Phones,"Cisco Unified IP Phone 7945G VoIP phone",West,California,"Los Angeles",1091.17
CA-2017-126732,2017-09-02,2017,9,"Office Supplies",Storage,"Akro Stacking Bins",West,California,"Los Angeles",23.67
CA-2017-126732,2017-09-02,2017,9,Furniture,Furnishings,"Ultra Door Pull Handle",West,California,"Los Angeles",94.68
CA-2017-101385,2017-09-25,2017,9,"Office Supplies",Art,"BIC Brite Liner Highlighters",West,California,"San Francisco",16.56
CA-2015-146640,2015-06-30,2015,6,"Office Supplies",Binders,"GBC Recycled Regency Composition Covers",East,"New York","New York City",334.77
